   40400    1.50365   -1.22441    0.27924   -4.42319e-03
   40500    1.52488   -1.23278    0.29210    3.67323e-02
   40600    1.52357   -1.22831    0.29526    9.00130e-02
   40700    1.57896   -1.29781    0.28115    4.76545e-02
   40800    1.48772   -1.24926    0.23846    7.05389e-02
   40900    1.48981   -1.25659    0.23321    4.63335e-02
   41000    1.46025   -1.20133    0.25892    5.82282e-02
   41100    1.45141   -1.14241    0.30900    6.84799e-02
   41200    1.48980   -1.16732    0.32248    9.84323e-03
   41300    1.47636   -1.12492    0.35144    2.84207e-02
   41400    1.48254   -1.13917    0.34337    5.15845e-02
   41500    1.51441   -1.14716    0.36725    6.43827e-02
   41600    1.59583   -1.20095    0.39488    2.44521e-02
   41700    1.49907   -1.16947    0.32960    6.02275e-02
   41800    1.46604   -1.15816    0.30788    6.48546e-02
   41900    1.56377   -1.22363    0.34015    3.10894e-02
   42000    1.45391   -1.15924    0.29467    1.01005e-01
   42100    1.54986   -1.25049    0.29937    1.48536e-02
   42200    1.53530   -1.22941    0.30588    1.66246e-02
   42300    1.41367   -1.15551    0.25815    6.70040e-02
   42400    1.46495   -1.15665    0.30830    5.34887e-02
   42500    1.53409   -1.16668    0.36740    2.23768e-02
   42600    1.50918   -1.19101    0.31817    7.79660e-03
   42700    1.50622   -1.14871    0.35751    8.95816e-02
   42800    1.50738   -1.18473    0.32265    9.10214e-02
   42900    1.54318   -1.19020    0.35299    5.55885e-02
   43000    1.47188   -1.15844    0.31344    4.72161e-02
   43100    1.49395   -1.17086    0.32309    3.64955e-02
   43200    1.47013   -1.10842    0.36170    6.45128e-02
   43300    1.54424   -1.16112    0.38312    3.85393e-02
   43400    1.50476   -1.13713    0.36763    8.93292e-02
   43500    1.47582   -1.12826    0.34755    9.14418e-02
   43600    1.54109   -1.15248    0.38860    5.26471e-02
   43700    1.49364   -1.11737    0.37627    7.47072e-02
   43800    1.53815   -1.17333    0.36482    3.62743e-02
   43900    1.54647   -1.16878    0.37769    4.32044e-02
   44000    1.54622   -1.21098    0.33524    4.90936e-02
   44100    1.53488   -1.22704    0.30784    9.52823e-02
   44200    1.54185   -1.24821    0.29363    8.80183e-02
   44300    1.47401   -1.18087    0.29314    8.82328e-02
   44400    1.47873   -1.19844    0.28029    2.17018e-02
   44500    1.50631   -1.19909    0.30723   -6.32172e-03
